Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 H       20:48:04 2014-06-10 08:16:50.4 2456818.8450 ir140609.0286          [08:17:33.7
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 H       20:48:47 2014-06-10 08:17:33.6 2456818.8455 ir140609.0287          [08:18:17.8
SUNY-04A-0011  OBJECT V5558 Sgr          100.0 B       20:47:23 2014-06-10 08:16:09.7 2456818.8446 ccd140609.0086         [08:18:33.8
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 K       20:49:54 2014-06-10 08:18:40.1 2456818.8463 ir140609.0288          [08:19:24.3
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 K       20:50:37 2014-06-10 08:19:23.0 2456818.8468 ir140609.0289          [08:20:06.4
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 K       20:51:20 2014-06-10 08:20:06.2 2456818.8473 ir140609.0290          [08:20:50.5
SUNY-04A-0011  OBJECT V5558 Sgr          100.0 V       20:49:56 2014-06-10 08:18:42.6 2456818.8463 ccd140609.0087         [08:21:06.5
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 K       20:52:26 2014-06-10 08:21:12.0 2456818.8481 ir140609.0291          [08:21:56.2
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 K       20:53:09 2014-06-10 08:21:54.9 2456818.8486 ir140609.0292          [08:22:38.1
SUNY-04A-0011  OBJECT V5558 Sgr           27.0 K       20:53:52 2014-06-10 08:22:38.0 2456818.8490 ir140609.0293          [08:23:22.2
SUNY-04A-0011  OBJECT V5558 Sgr          100.0 R       20:52:29 2014-06-10 08:21:14.6 2456818.8481 ccd140609.0088         [08:23:38.4
YALE-03A-0001  OBJECT V4641               20.1 K       20:57:45 2014-06-10 08:26:30.3 2456818.8517 ir140609.0294          [08:27:07.6
YALE-03A-0001  OBJECT V4641               20.0 B       20:57:48 2014-06-10 08:26:33.0 2456818.8518 ccd140609.0089         [08:27:36.8
YALE-03A-0001  OBJECT V4641               20.1 K       20:58:21 2014-06-10 08:27:06.3 2456818.8522 ir140609.0295          [08:27:43.6
YALE-03A-0001  OBJECT V4641               20.1 K       20:58:58 2014-06-10 08:27:42.7 2456818.8526 ir140609.0296          [08:28:19.1
YALE-03A-0001  OBJECT V4641               20.0 B       20:58:54 2014-06-10 08:27:39.4 2456818.8525 ccd140609.0090         [08:28:44.0
YALE-03A-0001  OBJECT V4641               20.0 K       20:58:58 2014-06-10 08:27:42.7 2456818.8526 ir140609.0297          [08:29:05.1
YALE-03A-0001  OBJECT V4641               20.0 K       21:00:20 2014-06-10 08:29:04.7 2456818.8535 ir140609.0298          [08:29:42.0
YALE-03A-0001  OBJECT V4641               20.0 B       21:00:01 2014-06-10 08:28:45.8 2456818.8533 ccd140609.0091         [08:29:49.5
YALE-03A-0001  OBJECT V4641               15.1 J       21:01:13 2014-06-10 08:29:57.8 2456818.8541 ir140609.0299          [08:30:30.3
YALE-03A-0001  OBJECT V4641               15.0 I       21:01:16 2014-06-10 08:30:00.4 2456818.8542 ccd140609.0092         [08:30:59.2
YALE-03A-0001  OBJECT V4641               15.1 J       21:01:13 2014-06-10 08:29:57.8 2456818.8541 ir140609.0300          [08:31:12.4
YALE-03A-0001  OBJECT V4641               15.1 J       21:02:27 2014-06-10 08:31:11.6 2456818.8550 ir140609.0301          [08:31:43.0
YALE-03A-0001  OBJECT V4641               15.0 J       21:02:59 2014-06-10 08:31:42.9 2456818.8554 ir140609.0302          [08:32:15.1
YALE-03A-0001  OBJECT V4641               15.1 J       21:03:30 2014-06-10 08:32:14.2 2456818.8557 ir140609.0303          [08:32:45.5
YALE-03A-0001  OBJECT V4641               15.0 H       21:04:26 2014-06-10 08:33:10.0 2456818.8564 ir140609.0304          [08:33:43.9
YALE-03A-0001  OBJECT V4641               15.0 H       21:04:57 2014-06-10 08:33:41.0 2456818.8567 ir140609.0305          [08:34:12.4
YALE-03A-0001  OBJECT V4641               15.0 H       21:05:28 2014-06-10 08:34:12.3 2456818.8571 ir140609.0306          [08:34:45.1
YALE-03A-0001  OBJECT V4641               15.0 H       21:06:00 2014-06-10 08:34:43.6 2456818.8575 ir140609.0307          [08:35:15.0
YALE-03A-0001  OBJECT V4641               15.1 H       21:06:00 2014-06-10 08:34:43.6 2456818.8575 ir140609.0308          [08:35:56.9
LSU-11B-0003   OBJECT V3890 Sgr          100.0 J       21:10:25 2014-06-10 08:39:08.4 2456818.8605 ir140609.0309          [08:41:04.8
LSU-11B-0003   OBJECT V3890 Sgr          100.0 J       21:12:21 2014-06-10 08:41:04.2 2456818.8618 ir140609.0310          [08:43:01.5
LSU-14A-0001   OBJECT V1017 Sgr           60.0 J       21:16:16 2014-06-10 08:44:58.3 2456818.8646 ir140609.0311          [08:49:27.3
GSU-03A-0006   OBJECT pks2142-75          35.0 K       21:51:57 2014-06-10 09:20:32.9 2456818.8893 ir140609.0312          [09:21:25.1
GSU-03A-0006   OBJECT pks2142-75          35.0 K       21:52:48 2014-06-10 09:21:24.0 2456818.8899 ir140609.0313          [09:22:15.4
GSU-03A-0006   OBJECT pks2142-75          35.0 K       21:53:39 2014-06-10 09:22:15.4 2456818.8905 ir140609.0314          [09:23:07.8
GSU-03A-0006   OBJECT pks2142-75          35.0 K       21:54:31 2014-06-10 09:23:06.8 2456818.8911 ir140609.0315          [09:23:58.1
CHILE-14A-0077 OBJECT ASASSN-14az         60.0 J       21:58:32 2014-06-10 09:27:07.4 2456818.8938 ir140609.0316          [09:28:24.7
CHILE-14A-0077 OBJECT ASASSN-14az         60.0 J       21:59:48 2014-06-10 09:28:23.5 2456818.8947 ir140609.0317          [09:29:39.8
CHILE-14A-0077 OBJECT ASASSN-14az         60.0 J       22:01:05 2014-06-10 09:29:39.8 2456818.8956 ir140609.0318          [09:30:57.3
CHILE-14A-0077 OBJECT ASASSN-14az         60.0 H       22:02:28 2014-06-10 09:31:02.4 2456818.8966 ir140609.0319          [09:32:18.7
CHILE-14A-0077 OBJECT ASASSN-14az         60.0 H       22:03:44 2014-06-10 09:32:18.5 2456818.8974 ir140609.0320          [09:33:35.7
CHILE-14A-0077 OBJECT ASASSN-14az         60.0 H       22:05:01 2014-06-10 09:33:34.9 2456818.8983 ir140609.0321          [09:34:51.3
CHILE-14A-0077 OBJECT ASASSN-14az         30.0 K       22:06:25 2014-06-10 09:34:59.2 2456818.8993 ir140609.0322          [09:35:46.5
CHILE-14A-0077 OBJECT ASASSN-14az         30.1 K       22:07:11 2014-06-10 09:35:45.1 2456818.8998 ir140609.0323          [09:36:31.7
CHILE-14A-0077 OBJECT ASASSN-14az         30.1 K       22:07:58 2014-06-10 09:36:31.6 2456818.9004 ir140609.0324          [09:37:18.8
CHILE-14A-0077 OBJECT ASASSN-14az         30.0 K       22:08:44 2014-06-10 09:37:17.9 2456818.9009 ir140609.0325          [09:38:04.3
