Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
GSU-03A-0006   OBJECT 1510-089            35.0 H       12:36:16 2014-06-02 00:37:50.3 2456810.5263 ir140601.0080          [00:38:41.7
GSU-03A-0006   OBJECT 1510-089           120.0 R       12:34:36 2014-06-02 00:36:11.2 2456810.5251 ccd140601.0029         [00:38:55.8
YALE-08A-0001  OBJECT 1510-089            30.0 J       12:37:49 2014-06-02 00:39:22.8 2456810.5274 ir140601.0081          [00:40:09.1
YALE-08A-0001  OBJECT 1510-089            30.1 J       12:38:35 2014-06-02 00:40:08.7 2456810.5279 ir140601.0082          [00:40:55.9
YALE-08A-0001  OBJECT 1510-089            70.0 R       12:37:52 2014-06-02 00:39:25.5 2456810.5274 ccd140601.0030         [00:41:19.3
YALE-08A-0001  OBJECT 1510-089            30.0 J       12:39:21 2014-06-02 00:40:55.0 2456810.5284 ir140601.0083          [00:41:42.8
YALE-08A-0001  OBJECT 1510-089            30.0 J       12:40:07 2014-06-02 00:41:41.1 2456810.5290 ir140601.0084          [00:42:27.4
YALE-08A-0001  OBJECT 1510-089            30.1 J       12:40:53 2014-06-02 00:42:27.0 2456810.5295 ir140601.0085          [00:43:14.5
YALE-08A-0001  OBJECT 1510-089            30.0 K       12:41:48 2014-06-02 00:43:21.2 2456810.5301 ir140601.0086          [00:44:07.5
YALE-08A-0001  OBJECT 1510-089            30.0 K       12:42:34 2014-06-02 00:44:07.4 2456810.5306 ir140601.0087          [00:44:55.1
YALE-08A-0001  OBJECT 1510-089            90.0 B       12:41:50 2014-06-02 00:43:23.8 2456810.5301 ccd140601.0031         [00:45:37.7
YALE-08A-0001  OBJECT 1510-089            30.1 K       12:43:21 2014-06-02 00:44:54.1 2456810.5312 ir140601.0088          [00:45:41.2
YALE-08A-0001  OBJECT 1510-089            30.1 K       12:44:08 2014-06-02 00:45:40.7 2456810.5317 ir140601.0089          [00:46:27.1
YALE-08A-0001  OBJECT 1510-089            30.0 K       12:44:59 2014-06-02 00:46:31.9 2456810.5323 ir140601.0090          [00:47:19.3
YALE-08A-0001  OBJECT 1510-089            30.1 K       12:45:45 2014-06-02 00:47:17.7 2456810.5328 ir140601.0091          [00:48:03.9
YALE-08A-0001  OBJECT 1510-089            70.0 V       12:45:02 2014-06-02 00:46:34.5 2456810.5323 ccd140601.0032         [00:48:29.1
YALE-08A-0001  OBJECT 1510-089            30.1 K       12:46:31 2014-06-02 00:48:03.8 2456810.5334 ir140601.0092          [00:48:50.1
YALE-08A-0001  OBJECT 1510-089            30.1 K       12:47:17 2014-06-02 00:48:50.0 2456810.5339 ir140601.0093          [00:49:37.4
YALE-03A-0001  OBJECT GX339-4             30.1 K       12:50:27 2014-06-02 00:51:59.2 2456810.5361 ir140601.0094          [00:52:45.5
YALE-03A-0001  OBJECT GX339-4             30.0 K       12:51:13 2014-06-02 00:52:45.2 2456810.5366 ir140601.0095          [00:53:32.5
YALE-03A-0001  OBJECT GX339-4             30.1 K       12:52:00 2014-06-02 00:53:31.3 2456810.5372 ir140601.0096          [00:54:17.6
YALE-03A-0001  OBJECT GX339-4             30.0 K       12:52:46 2014-06-02 00:54:17.5 2456810.5377 ir140601.0097          [00:55:04.8
YALE-03A-0001  OBJECT GX339-4            180.0 B       12:50:30 2014-06-02 00:52:01.7 2456810.5361 ccd140601.0033         [00:55:45.6
YALE-03A-0001  OBJECT GX339-4             30.0 K       12:53:32 2014-06-02 00:55:03.4 2456810.5382 ir140601.0098          [00:55:50.8
YALE-03A-0001  OBJECT GX339-4             30.0 J       12:54:25 2014-06-02 00:55:56.3 2456810.5389 ir140601.0099          [00:56:42.5
YALE-03A-0001  OBJECT GX339-4             30.1 J       12:55:11 2014-06-02 00:56:42.2 2456810.5394 ir140601.0100          [00:57:29.4
YALE-03A-0001  OBJECT GX339-4             30.0 J       12:55:57 2014-06-02 00:57:28.4 2456810.5399 ir140601.0101          [00:58:14.7
YALE-03A-0001  OBJECT GX339-4             30.1 J       12:56:44 2014-06-02 00:58:14.6 2456810.5405 ir140601.0102          [00:59:01.9
YALE-03A-0001  OBJECT GX339-4             30.1 J       12:57:30 2014-06-02 00:59:00.5 2456810.5410 ir140601.0103          [00:59:46.8
YALE-03A-0001  OBJECT GX339-4             30.0 J       12:58:16 2014-06-02 00:59:46.7 2456810.5415 ir140601.0104          [01:00:34.1
YALE-03A-0001  OBJECT GX339-4             30.1 J       12:59:02 2014-06-02 01:00:32.9 2456810.5420 ir140601.0105          [01:01:19.2
YALE-03A-0001  OBJECT GX339-4            300.0 V       12:54:28 2014-06-02 00:55:59.0 2456810.5389 ccd140601.0034         [01:01:43.6
YALE-03A-0001  OBJECT GX339-4             30.1 J       12:59:48 2014-06-02 01:01:18.8 2456810.5426 ir140601.0106          [01:02:05.5
YALE-03A-0001  OBJECT GX339-4             30.0 H       13:00:42 2014-06-02 01:02:12.6 2456810.5432 ir140601.0107          [01:02:59.8
YALE-03A-0001  OBJECT GX339-4             30.1 H       13:01:28 2014-06-02 01:02:58.5 2456810.5437 ir140601.0108          [01:03:44.7
YALE-03A-0001  OBJECT GX339-4             30.1 H       13:02:14 2014-06-02 01:03:44.6 2456810.5443 ir140601.0109          [01:04:31.8
YALE-03A-0001  OBJECT GX339-4             30.0 H       13:03:01 2014-06-02 01:04:30.7 2456810.5448 ir140601.0110          [01:05:17.0
YALE-03A-0001  OBJECT GX339-4            180.0 I       13:00:45 2014-06-02 01:02:15.3 2456810.5432 ccd140601.0035         [01:06:00.1
YALE-03A-0001  OBJECT GX339-4             30.1 H       13:03:47 2014-06-02 01:05:16.6 2456810.5453 ir140601.0111          [01:06:03.0
YALE-03A-0001  OBJECT 4U1543-47           30.0 J       13:08:09 2014-06-02 01:09:38.2 2456810.5484 ir140601.0112          [01:10:25.5
YALE-03A-0001  OBJECT 4U1543-47           30.1 J       13:08:55 2014-06-02 01:10:24.1 2456810.5489 ir140601.0113          [01:11:10.4
YALE-03A-0001  OBJECT 4U1543-47           30.0 J       13:09:42 2014-06-02 01:11:10.4 2456810.5494 ir140601.0114          [01:11:58.4
YALE-03A-0001  OBJECT 4U1543-47           30.0 J       13:10:28 2014-06-02 01:11:56.6 2456810.5500 ir140601.0115          [01:12:42.9
YALE-03A-0001  OBJECT 4U1543-47          180.0 V       13:08:12 2014-06-02 01:09:40.8 2456810.5484 ccd140601.0036         [01:13:25.5
YALE-03A-0001  OBJECT 4U1543-47           30.0 J       13:11:14 2014-06-02 01:12:42.4 2456810.5505 ir140601.0116          [01:13:28.8
YALE-03A-0001  OBJECT 4U1543-47           30.1 H       13:12:08 2014-06-02 01:13:36.0 2456810.5511 ir140601.0117          [01:14:23.3
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       13:12:54 2014-06-02 01:14:21.9 2456810.5516 ir140601.0118          [01:15:08.2
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       13:13:40 2014-06-02 01:15:08.1 2456810.5522 ir140601.0119          [01:15:55.8
YALE-03A-0001  OBJECT 4U1543-47           30.0 H       13:14:26 2014-06-02 01:15:54.3 2456810.5527 ir140601.0120          [01:16:40.7
YALE-03A-0001  OBJECT 4U1543-47          180.0 I       13:12:10 2014-06-02 01:13:38.7 2456810.5511 ccd140601.0037         [01:17:23.5
YALE-03A-0001  OBJECT 4U1543-47           30.1 H       13:15:12 2014-06-02 01:16:40.3 2456810.5532 ir140601.0121          [01:17:27.2
OSU-03A-0001   OBJECT OB140805            50.0 H       13:17:50 2014-06-02 01:19:17.6 2456810.5551 ir140601.0122          [01:20:25.0
OSU-03A-0001   OBJECT OB140805            50.0 H       13:18:56 2014-06-02 01:20:23.5 2456810.5558 ir140601.0123          [01:21:29.9
OSU-03A-0001   OBJECT OB140805            50.0 H       13:20:03 2014-06-02 01:21:29.7 2456810.5566 ir140601.0124          [01:22:37.0
